px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.35695	-12.5539	-2.61292	-0.753774	-0.989536	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	9.53139
5.25449	-12.4519	-2.61417	-0.808435	-0.989635	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.00716857
5.115	-12.3625	-3.08797	-0.803167	-0.892249	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	38.9585
5.0006	-12.2391	-3.0888	-0.851639	-0.891635	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.377932
4.92142	-12.1545	-2.34612	-0.888954	-0.871714	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	11.4365
4.84186	-12.0507	-2.34837	-0.937231	-0.871826	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.0247992
4.75126	-11.8779	-3.15477	-1.02688	-0.944407	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	34.5979
4.66603	-11.7291	-3.15264	-1.07839	-0.944051	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.165142
4.60016	-11.6613	-2.27623	-1.07875	-0.849897	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	39.4466
4.5433	-11.5487	-2.27777	-1.12554	-0.849853	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.00801326
4.47829	-11.333	-3.37155	-1.22912	-0.957388	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	69.6769
4.42127	-11.1579	-3.36985	-1.28183	-0.957721	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.116867
4.40182	-11.0529	-2.16271	-1.34395	-0.978146	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	29.0527
4.37861	-10.9375	-2.1606	-1.39771	-0.978242	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0386142
4.37388	-10.7762	-2.2421	-1.49396	-1.06932	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	46.3744
4.36899	-10.6553	-2.24053	-1.55304	-1.07015	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.318608
4.38778	-10.4218	-3.32455	-1.65535	-1.18297	4.45256	-10.5332	4.45	-10.5	0	3.00113	104.178
4.41044	-10.2662	-3.31357	-1.71577	-1.18604	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.94923
4.45478	-10.1041	-3.11536	-1.80133	-1.24744	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	20.0053
4.49922	-9.96307	-3.1075	-1.86567	-1.25122	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	1.0828
4.55343	-9.8079	-3.22861	-1.93024	-1.2555	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.465584
4.61908	-9.66719	-3.22125	-1.9953	-1.25915	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.945338
4.66027	-9.58646	-2.05995	-2.06368	-1.25731	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	28.3984
4.71947	-9.49356	-2.05643	-2.13409	-1.25931	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.295965
4.77856	-9.34195	-2.84667	-2.1699	-1.19566	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	58.0481
4.8726	-9.21867	-2.84242	-2.23677	-1.19699	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.141288
4.94804	-9.05917	-3.09772	-2.26059	-1.12215	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	30.61
5.06123	-8.93312	-3.09274	-2.32293	-1.12286	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.121077
5.13086	-8.76146	-3.14795	-2.32058	-1.01515	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	49.468
5.25299	-8.63886	-3.14875	-2.37682	-1.01554	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.0136221
5.33625	-8.5416	-2.63152	-2.41738	-0.990944	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	7.52695
5.4461	-8.4476	-2.63032	-2.47124	-0.990431	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.0294061
5.47946	-8.31555	-2.18266	-2.44754	-0.866993	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	92.1249
5.57227	-8.23927	-2.17855	-2.49453	-0.866343	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.101466
5.69731	-8.16976	-2.43679	-2.5585	-0.891458	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	5.72938
5.8097	-8.09598	-2.44894	-2.60637	-0.89048	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.607029
5.91803	-7.87451	-3.04942	-2.51807	-0.68638	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	216.817
6.0545	-7.77711	-3.05091	-2.55484	-0.685577	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.074697
6.13808	-7.65794	-2.62037	-2.53664	-0.603166	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	26.6699
6.25689	-7.5766	-2.61983	-2.56922	-0.602726	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.0296359
6.35628	-7.44639	-2.64602	-2.54299	-0.515907	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	36.4499
6.47608	-7.36439	-2.64153	-2.5706	-0.515384	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.100983
6.6129	-7.25755	-2.93269	-2.5805	-0.488822	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	4.88934
6.74901	-7.17175	-2.93487	-2.6065	-0.488204	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.0939047
6.83328	-7.0529	-2.52238	-2.57135	-0.398884	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	33.629
6.95129	-6.97963	-2.52776	-2.59338	-0.398903	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.101192
7.11468	-6.86518	-3.3811	-2.59789	-0.376619	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	16.5798
7.2584	-6.77722	-3.38243	-2.61584	-0.376024	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.101631
7.27478	-6.63504	-2.25918	-2.51716	-0.205172	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	123.447
7.36374	-6.56675	-2.25692	-2.52626	-0.204619	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.173625
7.53364	-6.56161	-2.72837	-2.64126	-0.358783	7.67988	-6.69347	7.5	-6.55	2.72747	0	177.159
7.66757	-6.49293	-2.72005	-2.66192	-0.359447	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.48556
7.7313	-6.42701	-1.86334	-2.64393	-0.30272	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	27.9811
7.82165	-6.37824	-1.86944	-2.66033	-0.302469	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.203921
7.99259	-6.30174	-2.96664	-2.68995	-0.321874	7.9171	-6.24084	8	-6.3	2.72648	0.908821	25.7732
8.14037	-6.23205	-2.96754	-2.70778	-0.321939	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.00345774
8.19276	-6.05887	-2.28753	-2.56951	-0.100599	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	160.542
8.30098	-5.99224	-2.29778	-2.57562	-0.100773	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.417051
8.49654	-5.91245	-3.41619	-2.6253	-0.164739	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	46.0739
8.66106	-5.82131	-3.41025	-2.63488	-0.165226	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.235724
8.73249	-5.73434	-2.34221	-2.59609	-0.0958946	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	33.5625
8.84278	-5.66764	-2.34469	-2.60128	-0.0957944	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.0352741
9.0175	-5.54596	-3.33733	-2.58783	-0.0686136	8.91028	-5.47662	9	-5.55	2.73109	1.82073	21.9801
9.1711	-5.44859	-3.33132	-2.59089	-0.0682663	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.151865
9.25539	-5.35417	-2.50704	-2.55361	-0.00732233	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	24.1679
9.3664	-5.2757	-2.50268	-2.55294	-0.00679565	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.169862
9.5192	-5.16772	-3.1054	-2.54718	0.00222012	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	7.15055
9.65765	-5.07046	-3.1047	-2.54608	0.00284673	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.124779
9.68353	-4.93576	-2.26038	-2.43931	0.163156	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	110.047
9.76742	-4.86121	-2.25905	-2.43052	0.163483	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.0601648
9.86808	-4.76769	-2.39602	-2.41483	0.174017	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	1.22826
9.96306	-4.67818	-2.39347	-2.40432	0.174581	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.115108
10.074	-4.55997	-2.71537	-2.37995	0.196783	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	4.61415
10.1778	-4.45494	-2.71228	-2.36802	0.197517	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.140992
10.34	-4.36127	-3.20665	-2.41306	0.114544	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	31.0102
10.4695	-4.24284	-3.20333	-2.40628	0.114834	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.0455779
10.4658	-4.07476	-2.22284	-2.25861	0.321485	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	152.119
10.5428	-3.97942	-2.22743	-2.24087	0.321586	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.0909757
10.6506	-3.80649	-3.10474	-2.19604	0.36172	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	23.6902
10.7497	-3.66724	-3.10768	-2.17631	0.361647	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.0287412
10.8689	-3.5712	-2.88434	-2.2042	0.291728	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	17.9187
10.9602	-3.44242	-2.8781	-2.18779	0.291882	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.119491
10.9884	-3.29403	-2.51206	-2.10359	0.392735	11.0183	-3.30073	11	-3.3	0.908549	2.72563	45.3002
11.0576	-3.17402	-2.51704	-2.08196	0.3928	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.0881176
11.1081	-3.01557	-2.73376	-2.02444	0.445988	11.1054	-3.01303	11.1	-3	0.90888	2.72663	15.3172
11.1689	-2.87851	-2.736	-1.99878	0.446764	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.172945
11.22	-2.71122	-2.97251	-1.95128	0.480508	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	5.85795
11.2755	-2.558	-2.973	-1.92387	0.481201	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.106446
11.1764	-2.40672	-2.22198	-1.7376	0.718577	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	223.581
11.1914	-2.28469	-2.22858	-1.69706	0.71918	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.24852
11.3245	-2.10563	-2.86855	-1.79021	0.521845	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	265.458
11.3566	-1.95171	-2.86501	-1.76157	0.521845	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.0386336
11.3432	-1.79256	-2.81965	-1.68689	0.588668	11.224	-1.77367	11.35	-1.8	0	2.71996	16.1254
11.3594	-1.63803	-2.81895	-1.65469	0.588489	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.00845203
11.3571	-1.49103	-2.73314	-1.6097	0.606719	11.2691	-1.47976	11.35	-1.5	0	2.73448	1.55924
11.3584	-1.341	-2.73174	-1.57574	0.60717	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.0427783
11.2176	-1.19099	-3.00402	-1.3865	0.839144	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	239.122
11.1838	-1.04366	-3.00408	-1.34345	0.83985	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.103277
11.1175	-0.902417	-3.06899	-1.26848	0.88757	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	9.42524
11.0682	-0.756902	-3.07085	-1.22402	0.887589	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.0212537
10.95	-0.654856	-2.80524	-1.09337	1.00625	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	58.4925
10.8722	-0.519905	-2.80257	-1.03691	1.00701	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.186841
10.7741	-0.437503	-2.47244	-0.938128	1.06967	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	19.8608
10.6881	-0.330339	-2.47157	-0.878435	1.07026	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.116179
10.5122	-0.240774	-3.40088	-0.728591	1.21224	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	121.352
10.3788	-0.131639	-3.40052	-0.666781	1.21315	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.263101
10.2579	-0.109116	-2.30411	-0.540045	1.31057	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	50.9443
10.1553	-0.0531797	-2.30648	-0.474034	1.31078	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.0417053
10.0679	0.012507	-2.32625	-0.440314	1.26382	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	10.5713
9.95799	0.058684	-2.33004	-0.376355	1.26415	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.0983322
9.7871	0.0437202	-2.49963	-0.189116	1.4598	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	164.994
9.66226	0.0626297	-2.50085	-0.115757	1.46005	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.0804155
9.54165	0.0941057	-2.94979	-0.0874276	1.38907	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	20.3292
9.38885	0.101744	-2.9584	-0.0173447	1.38861	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.452125
9.32864	0.125027	-2.00135	-0.00107045	1.28537	9.46113	0.134275	9.25	0.15	-1.81915	0	49.7768
9.21114	0.12111	-2.0144	0.0698108	1.28407	9.13787	0.161547	9.15	0.15	-1.81913	0	0.755208
9.12794	0.169314	-2.77587	0.00302682	1.02718	9.02723	0.196492	9	0.2	-2.99927	0.99976	369.821
8.97344	0.16511	-2.7992	0.0540831	1.02379	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	3.28258
8.83157	0.223308	-2.89324	-0.0378411	0.691633	8.67607	0.247512	8.7	0.25	-2.99873	0	402.27
8.67368	0.226135	-2.91231	-0.00367349	0.689205	8.54916	0.247046	8.55	0.25	-2.99871	0	1.75839
8.50659	0.246638	-2.65075	-0.0112521	0.576164	8.44086	0.253341	8.4	0.25	-2.72872	0	44.6619
8.34804	0.245749	-2.67149	0.0202113	0.574924	8.2302	0.258614	8.25	0.25	-2.72871	0	1.5564
8.21645	0.217479	-2.9257	0.0953054	0.692813	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	57.0047
8.05871	0.200605	-2.94377	0.130022	0.692583	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	1.89871
7.88848	0.158308	-3.15331	0.199687	0.78446	7.82213	0.149733	7.8	0.15	-3.00101	0	35.4703
7.72484	0.123729	-3.16612	0.238587	0.783498	7.63383	0.15164	7.65	0.15	-3.00099	0	0.994687
7.60413	0.0987368	-2.63765	0.263929	0.735484	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	16.1813
7.45381	0.0578168	-2.65334	0.303543	0.733514	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.18832
7.32579	0.0010054	-2.4464	0.366475	0.804033	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	36.9917
7.20658	-0.0451834	-2.45387	0.405996	0.802678	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.369727
6.99967	-0.150563	-3.46585	0.475708	0.870739	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	64.9128
6.83471	-0.241943	-3.46203	0.524018	0.871416	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.0832327
6.75831	-0.344189	-2.30725	0.635283	1.0338	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	176.927
6.67458	-0.415339	-2.30271	0.688533	1.03638	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.64195
6.55407	-0.534763	-3.00592	0.753553	1.0664	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	24.643
6.45613	-0.641081	-2.9981	0.809138	1.06972	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.960294
6.40228	-0.778513	-2.69031	0.919349	1.18697	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	98.1592
6.33551	-0.889535	-2.69195	0.982274	1.19178	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	1.91983
6.28472	-1.06621	-3.21007	1.08942	1.28212	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	69.8905
6.2277	-1.21301	-3.2101	1.15781	1.28738	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	1.90794
6.25353	-1.36965	-2.9436	1.28878	1.40431	6.5527	-1.43518	6.35	-1.4	0	-3.00132	70.8055
6.22988	-1.51532	-2.95001	1.36328	1.40905	6.35503	-1.55184	6.35	-1.55	0	-3.00129	1.86455
6.22313	-1.61824	-2.21592	1.44843	1.42158	6.33086	-1.6454	6.35	-1.65	0	-1.81769	12.404
6.22391	-1.74264	-2.21765	1.53055	1.42541	6.34356	-1.7483	6.35	-1.75	0	-1.81769	1.56705
6.23666	-1.92647	-3.15245	1.61492	1.44586	6.34522	-1.96081	6.35	-1.95	0	-3.99976	20.6228
6.25794	-2.08618	-3.15868	1.69042	1.44885	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.904285
6.21359	-2.20229	-2.53077	1.70678	1.3641	6.3068	-2.23646	6.35	-2.25	0	-2	36.9414
6.24452	-2.3305	-2.5397	1.77816	1.36657	6.34785	-2.35274	6.35	-2.35	0	-1.99998	1.22337
6.23679	-2.45722	-2.47497	1.8077	1.30797	6.26272	-2.46894	6.35	-2.5	0	-3	20.0557
6.27896	-2.58027	-2.48679	1.87605	1.31005	6.36265	-2.64414	6.35	-2.65	0	-3	1.20977
6.31232	-2.74279	-3.1358	1.91962	1.27784	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	14.4248
6.37962	-2.89223	-3.14824	1.98625	1.27964	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	1.1002
6.36876	-3.08514	-3.87916	1.9494	1.13233	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	84.5097
6.45715	-3.26892	-3.89839	2.00887	1.13361	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.95044
6.47515	-3.381	-2.49398	2.0316	1.07379	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	51.9695
6.54852	-3.50677	-2.51015	2.09216	1.07395	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	1.0833
6.61928	-3.64858	-2.9599	2.12675	1.04046	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	11.297
6.7072	-3.77595	-2.97106	2.17991	1.04067	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.741092
6.69818	-3.93083	-3.03747	2.09766	0.804339	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	213.105
6.79402	-4.07855	-3.05433	2.1432	0.804503	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	1.07803
6.79251	-4.1967	-2.39505	2.09903	0.650631	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	105.881
6.86858	-4.314	-2.40773	2.13585	0.650846	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.791876
6.9351	-4.44686	-2.81948	2.14258	0.602243	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	17.2072
7.01835	-4.56769	-2.82963	2.17329	0.602226	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0.67863
7.07351	-4.75129	-3.81978	2.10749	0.421614	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	144.031
7.17994	-4.91898	-3.82905	2.12958	0.422147	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0.760768
7.22039	-5.00751	-2.432	2.13055	0.385061	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	48.0512
7.29239	-5.1145	-2.44277	2.15039	0.384971	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0.580618
7.35826	-5.24642	-2.75756	2.1394	0.325005	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	25.8535
7.43769	-5.36517	-2.76648	2.15598	0.324881	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0.638766
7.49616	-5.51496	-3.15566	2.11702	0.215477	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	61.2829
7.58434	-5.6533	-3.16223	2.12853	0.216037	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.70651
7.64418	-5.76769	-2.74492	2.12343	0.185002	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	7.96755
7.72292	-5.88895	-2.75649	2.13326	0.185146	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0.699728
7.80295	-6.01225	-2.9114	2.14509	0.190249	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.824762
7.88738	-6.13774	-2.91806	2.15521	0.190728	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.43258
7.94885	-6.22113	-2.23119	2.17099	0.203561	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	11.4589
8.01637	-6.3161	-2.23844	2.1816	0.203785	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.270607
8.11236	-6.47929	-3.42063	2.1658	0.151695	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	47.3705
8.21366	-6.62448	-3.42867	2.174	0.15217	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.353297
8.27456	-6.70656	-2.05735	2.18536	0.158544	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	38.5495
8.34318	-6.80129	-2.06535	2.19426	0.158461	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.498401
8.40858	-6.97379	-3.10654	2.12279	0.00187045	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	183.715
8.49037	-7.10642	-3.1091	2.12278	0.00160499	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.322494
8.54935	-7.24249	-3.12454	2.09404	-0.0561469	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	15.0784
8.62684	-7.37752	-3.1224	2.09128	-0.0559765	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.144428
8.69649	-7.51404	-3.09093	2.07829	-0.0768577	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	2.14951
8.77126	-7.64918	-3.09145	2.07441	-0.0769394	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.0227178
8.8086	-7.74795	-2.3608	2.0506	-0.117478	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	20.1063
8.8609	-7.85112	-2.35758	2.04451	-0.117627	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.0576466
8.96433	-8.0133	-3.48613	2.06462	-0.0657566	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	47.0105
9.0466	-8.16678	-3.48557	2.06135	-0.0657073	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.0104386
9.09329	-8.261	-2.43682	2.05356	-0.0742347	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	24.8269
9.14914	-8.36855	-2.43514	2.04981	-0.0742064	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0335676
9.21634	-8.49274	-2.5283	2.04906	-0.0678845	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.561907
9.28012	-8.61644	-2.53008	2.04522	-0.0680922	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.146339
9.31153	-8.78653	-2.89185	1.97033	-0.205267	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	101.71
9.37231	-8.93321	-2.89292	1.95892	-0.20547	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.0763847
9.41759	-9.10747	-3.41366	1.91808	-0.264098	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	21.5215
9.47152	-9.26536	-3.40853	1.90434	-0.264595	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.158002
9.50997	-9.36935	-2.25776	1.89342	-0.257427	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	27.1231
9.54738	-9.48601	-2.25208	1.87921	-0.2573	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.318868
9.60094	-9.61394	-2.52279	1.88227	-0.224959	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	8.6983
9.64237	-9.74597	-2.5234	1.86982	-0.22509	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.027074
9.69308	-9.90207	-2.8907	1.8622	-0.216304	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	2.90018
9.73782	-10.0547	-2.88979	1.8503	-0.216249	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0124589
9.74893	-10.1841	-2.4662	1.80768	-0.271423	9.69256	-10.1336	9.75	-10.2	0	-2.73106	15.4973
9.78002	-10.3165	-2.46981	1.7927	-0.271623	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.180405
9.82088	-10.4969	-3.34896	1.78077	-0.268735	9.82419	-10.5024	9.8	-10.5	1	-2.99999	15.7181
9.85307	-10.6592	-3.34695	1.76691	-0.269161	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.053718
9.86676	-10.7954	-2.92555	1.7394	-0.293728	9.825	-10.7525	9.85	-10.8	0	-3.00047	6.18089
9.88933	-10.9389	-2.92694	1.72436	-0.294167	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.199658
9.85046	-11.0469	-2.2557	1.6462	-0.404864	9.91881	-11.1448	9.85	-11.05	0	-1.9956	71.3036
9.8575	-11.1593	-2.25451	1.62585	-0.40488	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.00949134
9.86128	-11.3032	-2.53223	1.60061	-0.410049	9.83851	-11.2795	9.85	-11.3	0	-2.73184	1.79377
9.86301	-11.4414	-2.53289	1.5778	-0.410361	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.0669056
9.82479	-11.6065	-2.92878	1.51197	-0.488236	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	39.1379
9.81162	-11.7498	-2.92827	1.48658	-0.489189	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.326119
9.78248	-11.9262	-3.14425	1.44639	-0.511428	9.77699	-11.9246	9.75	-11.9	0	-2.73084	3.26979
9.7564	-12.0941	-3.13678	1.41766	-0.511863	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.216706
9.67476	-12.2191	-2.52306	1.32538	-0.617601	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	53.2981
